,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,y
54,2.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0,12.0,1.0,0.0,0.0,22.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,7.0,8.0,2.0,19.0,47.0,11.0,11.0,0.0,0.0,16.0,9.0,12.0,3.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,4.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,6.0,6.0,1.0,1.0,2.0,4.0,2.0,11.0,2.0,21.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,3.0,9.0,19.0,8.0,0.0,0.0,9.0,1.0,6.0,5.0,9.0,8.0,7.0,3.0,6.0,52.0,9.0,1.0,5.0,1.0,2.0,0.0,0.0,11.0,0.0,9.0,2.0,0.0,22.0,3.0,0.0,2.0,8.0,4.0,0.0,1.0,13.0,8.0,15.0,1.0,0.0,5.0,20.0,7.0,0.0,8.0,2.0,25.0,1.0,0.0,0.0,3.0,0.0,8.0,19.0,0.0,13.0,0.0,4.0,5.0,13.0,1.0,0.0,6.0,0.0,1
55,2.0,1.0,5.0,10.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,10.0,7.0,1.0,0.0,1.0,8.0,4.0,0.0,5.0,10.0,0.0,4.0,9.0,0.0,4.0,3.0,0.0,6.0,6.0,3.0,10.0,14.0,12.0,2.0,0.0,3.0,10.0,6.0,10.0,4.0,2.0,5.0,0.0,2.0,2.0,4.0,0.0,2.0,7.0,0.0,3.0,2.0,7.0,0.0,0.0,6.0,4.0,9.0,5.0,4.0,1.0,2.0,4.0,4.0,2.0,13.0,0.0,7.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,2.0,2.0,9.0,0.0,4.0,3.0,3.0,6.0,3.0,9.0,14.0,9.0,2.0,2.0,14.0,5.0,9.0,8.0,6.0,3.0,13.0,3.0,3.0,34.0,6.0,1.0,6.0,1.0,2.0,1.0,3.0,4.0,3.0,7.0,1.0,0.0,10.0,6.0,3.0,5.0,6.0,4.0,0.0,3.0,4.0,8.0,13.0,1.0,0.0,2.0,8.0,5.0,4.0,5.0,6.0,10.0,7.0,0.0,0.0,2.0,2.0,6.0,11.0,3.0,9.0,5.0,4.0,4.0,6.0,3.0,7.0,4.0,0.0,1
56,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,3.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,63.0,0.0,38.0,6.0,0.0,1.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,6.0,23.0,2.0,2.0,4.0,11.0,1.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,4.0,1.0,5.0,7.0,2.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,6.0,7.0,1.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,2.0,5.0,1
57,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,9.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
58,468.0,2.0,42.0,13.0,85.0,0.0,3.0,104.0,16.0,7.0,0.0,21.0,12.0,4.0,0.0,2.0,16.0,6.0,7.0,9.0,2.0,9.0,2.0,10.0,20.0,16.0,9.0,1.0,6.0,13.0,4.0,55.0,25.0,71.0,18.0,0.0,5.0,130.0,17.0,12.0,9.0,5.0,37.0,1.0,8.0,4.0,14.0,0.0,3.0,12.0,2.0,6.0,2.0,36.0,26.0,0.0,23.0,7.0,18.0,5.0,4.0,51.0,6.0,6.0,10.0,66.0,15.0,0.0,21.0,0.0,1.0,4.0,3.0,2.0,2.0,7.0,35.0,3.0,1.0,19.0,0.0,7.0,3.0,3.0,12.0,12.0,11.0,13.0,14.0,3.0,7.0,14.0,4.0,11.0,9.0,9.0,27.0,19.0,9.0,12.0,41.0,27.0,3.0,12.0,8.0,7.0,0.0,2.0,2.0,0.0,16.0,5.0,0.0,19.0,13.0,31.0,5.0,26.0,7.0,0.0,163.0,28.0,18.0,12.0,3.0,1.0,7.0,60.0,9.0,1.0,2.0,6.0,7.0,2.0,3.0,0.0,5.0,6.0,14.0,17.0,4.0,13.0,1.0,8.0,6.0,3.0,6.0,4.0,5.0,14.0,1
59,1.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,9.0,2.0,1.0,0.0,8.0,2.0,3.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,3.0,0.0,7.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,10.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,5.0,2.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,0.0,16.0,6.0,3.0,2.0,2.0,0.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,1
60,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,13.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1
61,8.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,10.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,5.0,4.0,4.0,1.0,2.0,0.0,0.0,7.0,0.0,2.0,4.0,4.0,3.0,4.0,0.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,5.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,3.0,5.0,1.0,0.0,4.0,0.0,1
62,69.0,5.0,43.0,32.0,4.0,0.0,7.0,17.0,14.0,76.0,1.0,33.0,19.0,14.0,0.0,7.0,22.0,15.0,12.0,36.0,101.0,14.0,8.0,23.0,9.0,12.0,13.0,0.0,15.0,28.0,10.0,30.0,26.0,38.0,14.0,2.0,7.0,33.0,16.0,32.0,27.0,21.0,11.0,0.0,8.0,14.0,38.0,0.0,26.0,45.0,3.0,8.0,14.0,58.0,6.0,0.0,19.0,22.0,30.0,23.0,39.0,45.0,18.0,10.0,24.0,10.0,27.0,5.0,31.0,0.0,3.0,30.0,19.0,8.0,1.0,26.0,10.0,17.0,2.0,17.0,11.0,19.0,25.0,15.0,36.0,28.0,22.0,24.0,20.0,15.0,20.0,49.0,15.0,30.0,20.0,48.0,12.0,30.0,15.0,32.0,27.0,25.0,12.0,26.0,7.0,28.0,13.0,4.0,31.0,7.0,19.0,24.0,1.0,21.0,31.0,7.0,21.0,18.0,23.0,0.0,42.0,16.0,34.0,22.0,8.0,2.0,19.0,19.0,21.0,11.0,23.0,10.0,28.0,29.0,0.0,0.0,18.0,11.0,39.0,24.0,5.0,16.0,29.0,33.0,31.0,19.0,15.0,17.0,16.0,40.0,1
63,313.0,1.0,30.0,17.0,29.0,0.0,1.0,36.0,17.0,15.0,0.0,18.0,8.0,1.0,0.0,6.0,18.0,3.0,3.0,13.0,47.0,3.0,1.0,8.0,60.0,8.0,10.0,0.0,8.0,17.0,6.0,31.0,22.0,60.0,29.0,0.0,2.0,118.0,14.0,21.0,11.0,8.0,23.0,0.0,5.0,6.0,10.0,0.0,10.0,20.0,3.0,14.0,7.0,45.0,33.0,0.0,13.0,9.0,8.0,6.0,11.0,40.0,0.0,10.0,9.0,37.0,15.0,1.0,11.0,0.0,0.0,12.0,8.0,2.0,1.0,3.0,32.0,9.0,0.0,12.0,6.0,7.0,10.0,7.0,22.0,14.0,8.0,8.0,12.0,12.0,34.0,56.0,6.0,9.0,29.0,22.0,23.0,21.0,18.0,6.0,34.0,25.0,2.0,15.0,2.0,13.0,10.0,4.0,4.0,0.0,15.0,11.0,0.0,10.0,11.0,35.0,10.0,17.0,6.0,0.0,236.0,21.0,16.0,9.0,5.0,1.0,4.0,43.0,9.0,4.0,9.0,12.0,26.0,3.0,23.0,0.0,4.0,4.0,16.0,9.0,4.0,20.0,16.0,10.0,12.0,3.0,9.0,8.0,8.0,7.0,1
64,2.0,0.0,12.0,34.0,1.0,0.0,1.0,3.0,5.0,10.0,0.0,11.0,10.0,3.0,0.0,0.0,27.0,4.0,1.0,2.0,9.0,2.0,1.0,5.0,15.0,5.0,7.0,0.0,4.0,12.0,5.0,11.0,19.0,11.0,14.0,1.0,1.0,16.0,8.0,7.0,3.0,14.0,3.0,0.0,2.0,7.0,3.0,0.0,6.0,27.0,2.0,2.0,0.0,26.0,2.0,0.0,7.0,5.0,11.0,5.0,19.0,15.0,1.0,2.0,8.0,3.0,25.0,1.0,1.0,0.0,0.0,5.0,1.0,6.0,0.0,4.0,0.0,4.0,2.0,17.0,8.0,5.0,5.0,2.0,11.0,5.0,15.0,5.0,2.0,12.0,0.0,10.0,9.0,11.0,10.0,12.0,4.0,9.0,1.0,14.0,36.0,9.0,4.0,5.0,4.0,10.0,13.0,0.0,3.0,0.0,8.0,7.0,0.0,18.0,4.0,2.0,3.0,11.0,11.0,0.0,4.0,6.0,5.0,10.0,3.0,0.0,1.0,8.0,5.0,0.0,6.0,6.0,15.0,1.0,0.0,0.0,6.0,2.0,7.0,6.0,2.0,5.0,24.0,3.0,8.0,4.0,3.0,1.0,5.0,8.0,1
65,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
66,25.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,11.0,10.0,3.0,0.0,0.0,13.0,0.0,1.0,3.0,33.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,8.0,3.0,27.0,6.0,24.0,6.0,0.0,2.0,12.0,10.0,6.0,4.0,7.0,4.0,0.0,1.0,3.0,5.0,0.0,5.0,18.0,0.0,2.0,4.0,5.0,1.0,0.0,5.0,3.0,10.0,3.0,5.0,7.0,1.0,5.0,4.0,2.0,7.0,0.0,13.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,8.0,4.0,8.0,5.0,3.0,3.0,8.0,5.0,6.0,3.0,7.0,2.0,3.0,6.0,10.0,5.0,9.0,3.0,9.0,11.0,4.0,1.0,9.0,0.0,6.0,6.0,1.0,7.0,0.0,6.0,4.0,0.0,7.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,4.0,4.0,1.0,1.0,5.0,14.0,2.0,3.0,10.0,1.0,15.0,1.0,0.0,0.0,2.0,0.0,6.0,11.0,5.0,6.0,7.0,2.0,9.0,4.0,4.0,2.0,2.0,2.0,1
67,2.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,4.0,7.0,1.0,0.0,0.0,5.0,8.0,0.0,4.0,5.0,4.0,7.0,4.0,2.0,10.0,0.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,1.0,10.0,4.0,7.0,0.0,2.0,2.0,3.0,9.0,4.0,7.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,7.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,5.0,1.0,7.0,2.0,1.0,1.0,5.0,4.0,2.0,2.0,8.0,5.0,0.0,0.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0,1.0,0.0,0.0,3.0,8.0,6.0,0.0,0.0,1.0,3.0,6.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,11.0,7.0,3.0,1.0,6.0,2.0,6.0,1.0,4.0,7.0,4.0,2.0,1
68,164.0,94.0,35.0,14.0,29.0,0.0,52.0,26.0,29.0,18.0,1.0,15.0,13.0,5.0,1.0,8.0,18.0,8.0,4.0,9.0,40.0,21.0,6.0,20.0,16.0,10.0,20.0,4.0,15.0,14.0,17.0,54.0,16.0,36.0,14.0,44.0,2.0,75.0,8.0,28.0,13.0,20.0,29.0,1.0,4.0,14.0,3.0,3.0,18.0,28.0,3.0,37.0,7.0,35.0,30.0,3.0,18.0,16.0,9.0,17.0,18.0,30.0,1.0,39.0,16.0,32.0,22.0,4.0,10.0,0.0,73.0,12.0,5.0,5.0,1.0,7.0,41.0,8.0,3.0,9.0,5.0,13.0,15.0,13.0,22.0,13.0,18.0,15.0,19.0,9.0,21.0,75.0,9.0,17.0,21.0,21.0,13.0,19.0,29.0,12.0,39.0,20.0,2.0,8.0,2.0,11.0,9.0,81.0,15.0,6.0,13.0,18.0,0.0,18.0,14.0,62.0,5.0,17.0,2.0,0.0,98.0,13.0,16.0,11.0,9.0,1.0,8.0,33.0,18.0,4.0,20.0,8.0,27.0,11.0,13.0,0.0,3.0,3.0,15.0,11.0,3.0,28.0,35.0,8.0,16.0,42.0,8.0,21.0,10.0,14.0,1
69,5.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,6.0,11.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,4.0,2.0,4.0,1.0,8.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,15.0,0.0,4.0,1.0,6.0,1.0,3.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,4.0,8.0,3.0,0.0,7.0,9.0,2.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,4.0,1
70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
71,1.0,15.0,45.0,10.0,1.0,0.0,6.0,2.0,76.0,12.0,0.0,79.0,47.0,81.0,2.0,5.0,13.0,61.0,11.0,2.0,0.0,160.0,13.0,20.0,11.0,105.0,74.0,2.0,111.0,37.0,115.0,37.0,5.0,61.0,53.0,6.0,4.0,6.0,34.0,43.0,111.0,4.0,17.0,0.0,26.0,17.0,22.0,0.0,33.0,4.0,5.0,97.0,44.0,10.0,8.0,0.0,95.0,36.0,22.0,60.0,7.0,11.0,36.0,97.0,56.0,16.0,27.0,1.0,25.0,3.0,7.0,82.0,72.0,8.0,3.0,39.0,4.0,62.0,5.0,17.0,47.0,57.0,98.0,69.0,12.0,77.0,70.0,8.0,32.0,6.0,52.0,2.0,72.0,55.0,51.0,10.0,49.0,54.0,64.0,54.0,2.0,33.0,72.0,55.0,19.0,62.0,3.0,4.0,26.0,2.0,99.0,137.0,0.0,16.0,38.0,9.0,23.0,29.0,18.0,3.0,4.0,77.0,27.0,55.0,67.0,1.0,19.0,41.0,94.0,14.0,77.0,58.0,14.0,56.0,2.0,1.0,59.0,10.0,50.0,19.0,3.0,46.0,4.0,17.0,54.0,70.0,63.0,79.0,16.0,9.0,1
72,1.0,2.0,21.0,37.0,1.0,0.0,1.0,0.0,4.0,6.0,0.0,29.0,8.0,1.0,0.0,4.0,32.0,2.0,2.0,9.0,11.0,6.0,0.0,6.0,8.0,4.0,5.0,0.0,10.0,13.0,5.0,33.0,54.0,51.0,19.0,0.0,0.0,16.0,17.0,13.0,6.0,2.0,6.0,0.0,0.0,5.0,11.0,0.0,9.0,2.0,1.0,3.0,1.0,14.0,6.0,0.0,7.0,2.0,11.0,3.0,0.0,4.0,4.0,4.0,9.0,6.0,30.0,0.0,8.0,0.0,0.0,4.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,27.0,8.0,8.0,3.0,3.0,6.0,11.0,11.0,38.0,14.0,1.0,3.0,13.0,6.0,11.0,6.0,16.0,14.0,14.0,5.0,14.0,36.0,12.0,1.0,9.0,1.0,3.0,1.0,0.0,7.0,0.0,24.0,5.0,0.0,27.0,9.0,1.0,4.0,24.0,4.0,0.0,5.0,13.0,13.0,16.0,3.0,0.0,2.0,30.0,7.0,2.0,13.0,1.0,12.0,0.0,1.0,0.0,2.0,3.0,12.0,12.0,2.0,19.0,0.0,5.0,14.0,9.0,3.0,4.0,5.0,8.0,1
73,41.0,0.0,34.0,38.0,50.0,1.0,7.0,47.0,12.0,26.0,0.0,25.0,21.0,5.0,0.0,13.0,43.0,11.0,5.0,6.0,5.0,7.0,2.0,10.0,20.0,7.0,14.0,0.0,18.0,28.0,17.0,65.0,97.0,60.0,31.0,0.0,2.0,41.0,32.0,14.0,17.0,5.0,23.0,0.0,4.0,7.0,17.0,0.0,14.0,10.0,3.0,13.0,5.0,23.0,23.0,0.0,12.0,12.0,10.0,8.0,3.0,15.0,6.0,11.0,12.0,16.0,58.0,2.0,20.0,0.0,0.0,7.0,1.0,3.0,1.0,7.0,36.0,4.0,3.0,16.0,7.0,14.0,13.0,14.0,12.0,14.0,19.0,39.0,41.0,3.0,13.0,34.0,5.0,15.0,11.0,32.0,29.0,22.0,14.0,25.0,71.0,24.0,2.0,13.0,0.0,12.0,0.0,1.0,12.0,1.0,35.0,20.0,0.0,53.0,20.0,27.0,4.0,24.0,15.0,0.0,33.0,39.0,13.0,30.0,2.0,0.0,5.0,44.0,9.0,4.0,14.0,10.0,37.0,6.0,6.0,1.0,10.0,4.0,20.0,23.0,1.0,42.0,2.0,7.0,13.0,8.0,8.0,7.0,5.0,11.0,1
74,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
75,18.0,0.0,17.0,15.0,0.0,0.0,1.0,1.0,6.0,8.0,0.0,5.0,8.0,3.0,0.0,1.0,11.0,5.0,5.0,8.0,1.0,10.0,2.0,9.0,12.0,5.0,4.0,0.0,7.0,11.0,6.0,18.0,7.0,17.0,4.0,0.0,2.0,12.0,11.0,8.0,5.0,19.0,1.0,0.0,3.0,6.0,3.0,0.0,5.0,30.0,1.0,3.0,5.0,12.0,2.0,0.0,6.0,3.0,7.0,9.0,20.0,17.0,2.0,2.0,5.0,3.0,13.0,1.0,6.0,0.0,0.0,5.0,3.0,5.0,2.0,3.0,0.0,4.0,1.0,9.0,9.0,6.0,3.0,7.0,22.0,7.0,16.0,5.0,8.0,14.0,5.0,14.0,4.0,11.0,6.0,8.0,6.0,4.0,4.0,20.0,37.0,11.0,1.0,2.0,4.0,21.0,20.0,5.0,8.0,0.0,5.0,9.0,0.0,18.0,10.0,1.0,5.0,4.0,15.0,0.0,3.0,7.0,8.0,11.0,1.0,0.0,1.0,14.0,4.0,1.0,9.0,1.0,4.0,2.0,2.0,0.0,2.0,5.0,6.0,10.0,4.0,2.0,34.0,5.0,15.0,11.0,3.0,2.0,1.0,7.0,1
